NOME;REGISTRO;NASCIMENTO;IABCZ;DECA;F;DEP_PN_ED;DEP_PD_ED;DEP_PA_ED;DEP_PS_ED;DEP_PM_EM;DEP_TMD;DEP_IPP;DEP_STAY;DEP_PE_365;DEP_PE_450;DEP_E;DEP_P;DEP_M;DEP_AOL;DEP_ACAB;DEP_MAR;AC_PN_ED;AC_PD_ED;AC_PA_ED;AC_PS_ED;AC_PM_EM;AC_TMD;AC_IPP;AC_STAY;AC_PE_365;AC_PE_450;AC_E;AC_P;AC_M;AC_AOL;AC_ACAB;AC_MAR;DECA_PN_ED;DECA_PD_ED;DECA_PA_ED;DECA_PS_ED;DECA_PM_EM;DECA_TMD;DECA_IPP;DECA_STAY;DECA_PE_365;DECA_PE_450;DECA_E;DECA_P;DECA_M;DECA_AOL;DECA_ACAB;DECA_MAR
C8288_DA_MN;LBMNC8288;08/11/2003;24,09;1;2,15;0,37;9,84;14,36;20,66;-0,46;3,66;-27,29;41,6;0,701;0,994;2,353;4,249;3,573;0,644;0,359;0,359;97;97;96;97;94;_;93;91;94;95;95;95;95;93;90;90;9;1;1;1;7;2;1;1;1;1;1;1;1;3;4;4
DRONE_DA_CACHOEIRAO;FCCH826;12/10/2015;24,07;1;0,2;-0,31;6,18;9,27;15,81;1,84;6,32;-28,12;42,56;1,342;2,027;-0,066;4,251;1,965;4,252;1,102;1,102;71;72;65;71;39;_;33;28;57;61;50;50;50;61;51;51;1;1;1;1;2;1;1;1;1;1;7;1;1;1;1;1
JARGON_KA;KAPM3840;10/09/2013;23,97;1;0,2;0,14;8,08;14,27;19,39;0,14;4,4;-39,2;39,25;0,648;1,109;1,769;1,996;3,438;3,101;-1,68;-1,68;83;83;79;80;46;_;36;27;73;74;55;55;55;70;60;60;6;1;1;1;5;1;1;1;1;1;1;2;1;1;10;10
NETHAN_DA_DICA;DICO7575;30/08/2016;23,94;1;1,56;0,3;15,17;18,52;18,72;1,79;10,03;-18,8;34,81;1,023;1,74;2,121;2,528;3,865;0,248;-1,257;-1,257;67;70;54;65;38;_;32;29;40;53;40;40;40;59;50;50;8;1;1;1;2;1;1;1;1;1;1;1;1;5;10;10
D4438_DA_MN;LBMND4438;17/08/2009;23,91;1;0,59;-0,01;7,35;12,29;21,69;3,46;7,48;-10,34;42,48;0,975;1,836;2,882;7,186;7,092;3,308;1,035;1,035;72;73;72;74;53;_;44;30;54;68;80;80;80;25;15;15;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1
IMAN_BONS;BONS1913;27/09/2010;23,8;1;0,78;0,08;8,54;10,88;15,84;2,67;6,75;-18,89;41,15;1,639;2,427;0,991;4,011;4,718;3,756;2,279;2,279;83;83;81;83;63;_;59;39;73;74;62;62;62;67;56;56;6;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1
D7117_DA_MN;LBMND7117;02/11/2011;23,76;1;1,9;-0,3;9,67;15,65;20,18;0,22;5,06;-26,7;37,8;1,541;2,159;0,536;1,478;1,694;2,095;0,731;0,731;81;80;64;72;35;_;36;22;50;67;49;49;49;74;66;66;1;1;1;1;5;1;1;1;1;1;4;2;2;1;2;2
REM_FAIXA_PRETA_FIV;REMCA698;24/09/2016;23,72;1;1,95;0,22;7,29;12,42;17,65;1,11;4,22;-36,32;39,45;1,146;2,27;1,973;4,254;2,463;3,5;3,55;3,55;88;88;84;86;37;_;29;19;78;79;67;67;67;78;70;70;7;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1
ECLIPSE_FIV_DA_JACAMIM;MMVA2281;06/11/2017;23,69;1;3,91;0,34;7,18;14,18;18,82;2,21;6,87;-36,22;36,1;1,342;1,9;0,977;6,4;3,98;0,041;1,526;1,526;67;75;54;56;37;_;31;24;38;41;39;39;39;40;32;32;9;1;1;1;1;1;1;1;1;1;3;1;1;6;1;1
NEVI_DA_EAO;EAO2319;01/11/2008;23,6;1;0;0,28;5,46;8,22;8,38;3,26;8,25;-30,44;44,61;0,713;0,703;-1,141;0,148;0,419;3,468;0,139;0,139;90;91;90;91;83;_;77;71;84;87;87;87;87;83;76;76;8;1;1;2;1;1;1;1;1;1;10;5;5;1;5;5
REM_GOIAS_GENETICA_ADITIVA;REMCA 1325;31/08/2017;23,43;1;0,59;0,36;7,88;10,38;13,47;1,14;6,09;-34,79;40,86;0,964;1,701;-0,604;3,735;2,288;2,842;6,09;3,46;88;86;59;61;34;_;26;21;41;40;35;35;35;46;35;31;1;1;1;1;3;1;1;1;1;1;9;1;1;1;1;1
BRASIL_FVC;FVC9906;18/09/2014;23,4;1;1,17;1,24;12,46;17,86;25,75;0,88;7,38;-21,87;34,5;0,825;1,104;4,128;3,337;5,785;2,249;1,842;1,75;81;81;77;79;40;_;33;24;58;63;65;65;65;69;58;25;10;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1
LEGAL_DA_BELA;AZAP927;13/08/2013;23,38;1;2,05;0,95;12,79;18,87;22,94;2,15;9,71;-20,43;35,09;0,239;0,668;1,009;4,45;3,861;4,37;0,598;0,18;77;75;71;74;39;_;33;26;62;65;39;39;39;62;51;33;10;1;1;1;1;1;1;1;3;2;2;1;1;1;3;4
AVIADOR;JBOM8 ;12/04/2010;23,32;1;0,2;0,57;5,69;13,46;19,14;0,28;3,38;-25,71;44,08;0,511;0,817;0,054;2,257;2,797;2,582;0,25;3,89;66;84;83;84;61;_;52;35;75;77;38;38;38;42;30;28;10;1;1;1;5;1;1;1;1;1;6;1;1;1;4;1
NAVIRAI_ROCHA;CSCN14945;18/09/2015;23,23;1;0;0,62;13,32;19,73;23,36;2,03;10,19;-7,32;35,52;0,924;1,572;4,504;5,971;4,421;3,313;2,732;0,67;80;80;73;76;44;_;33;29;53;52;54;54;54;65;53;46;10;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2
GOLDEN_DA_DI_GENIO;JCDG2562;03/10/2009;23,2;1;0,78;0,29;12,54;15,35;15,43;1,36;8,78;-25,32;37,71;0,545;0,688;0,612;3,886;4,266;2,064;1,073;0,79;81;80;77;79;67;_;58;50;66;71;72;72;72;52;39;26;8;1;1;1;2;1;1;1;1;1;4;1;1;1;1;2
REM_EL_TORO;REMC9828;22/10/2015;23,19;1;2,54;-0,7;5,31;9,31;13,56;5,69;10,49;-27,26;39,01;1,109;2,023;1,256;4,536;3,706;2,064;1,545;-0,26;87;87;83;84;28;_;19;18;73;75;37;37;37;76;66;51;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;7
NAVIRAI_FIV_SURREAL;CSCN15658;05/08/2016;23,19;1;0,78;0,8;7,16;13,04;16,66;1,66;5,03;-37,76;38,16;0,987;1,54;2,228;5,147;4,992;3,718;4,094;1,13;79;80;61;65;39;_;32;28;40;43;41;41;41;52;43;36;10;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1
1384_TE_DE_NAV.;CSCF1384;17/11/2009;23,13;1;0;0,28;7,01;12,74;19,59;3,23;7,67;-29,25;38,12;0,63;1,086;2,829;2,576;3,3;-0,259;1,262;1,62;95;96;95;96;87;_;87;63;91;92;90;90;90;88;82;70;8;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1
FEIXO_DONA_NINA;DNPP1084;16/12/2007;22,81;1;0,78;0,03;6,44;8,51;11,31;2,42;5,38;-32,27;43,33;0,555;1,04;-0,38;3,347;1,802;1,186;2,738;1,11;73;76;75;77;55;_;43;40;20;48;68;68;68;27;18;17;4;1;1;1;1;1;1;1;1;1;8;1;2;2;1;1
REM_RABINO_FIV;REM4571;16/12/2006;22,79;1;0;0,69;12,29;18,07;22,48;2,02;9,34;19,33;34,91;0,408;0,421;3,647;1,69;2,426;1,353;1,55;2,06;82;83;81;83;71;_;67;60;75;77;58;58;58;67;56;45;10;1;1;1;1;1;1;1;2;3;1;2;1;2;1;1
IAOP_10_1917;IAOP1917;20/09/2010;22,78;1;0;0,38;7,8;14,05;19,89;3,12;6,02;-31,34;38,04;0,176;0,162;1,363;2,953;1,603;1,879;0,336;0,86;71;70;70;70;49;_;40;24;19;24;16;16;16;57;44;11;9;1;1;1;1;1;1;1;4;5;2;1;2;1;4;2
VERNON_MAT;RDM8020;11/10/2014;22,74;1;0;0,87;11,72;15,24;17,99;0,61;7,18;-24,47;37,71;0,616;0,707;1,915;4,581;4,098;3,592;1,882;-0,16;88;90;88;89;54;_;50;29;79;81;72;72;72;73;62;53;10;1;1;1;4;1;1;1;1;1;1;1;1;1;1;6
NAVIRAI_13782;CSCN13782;02/12/2013;22,72;1;0,98;-0,07;9,56;15,25;21,74;0,95;6,69;-19,58;38;0,905;1,698;2,408;3,6;2,596;0,703;0,202;3,79;88;89;86;87;55;_;46;27;75;77;72;72;72;74;64;51;4;1;1;1;3;1;1;1;1;1;1;1;1;3;4;1
URANIO_DA_EAO;EAOA 3671;17/11/2015;22,7;1;2,34;0,5;8,99;15,12;20,55;3,43;8,63;-20,58;37,23;0,483;0,744;1,979;6,03;5,624;2,198;-1,883;0,74;53;80;64;68;37;_;32;28;46;57;44;44;44;61;51;38;10;1;1;1;1;1;1;1;1;1;1;1;1;1;10;2
HALTRIUM_TERRA_BRAVA;EPCF25;24/11/2010;22,63;1;0;0,27;12,99;15,26;19,64;-1,01;4,9;-22,78;36,8;1,32;1,058;0,547;5,069;3,858;2,398;0,467;-0,58;70;72;70;72;49;_;44;28;60;61;67;67;67;60;49;39;8;1;1;1;8;1;1;1;1;1;4;1;1;1;3;8
MERITO_FIV_VYDA;VYDA132;19/12/2011;22,6;1;0;0,67;10,15;17,79;24,62;3,17;8,5;-9,42;36,54;0,702;1,014;2,804;3,489;3,953;2,806;0,072;3,08;90;91;89;90;73;_;74;38;80;85;83;83;83;82;74;50;10;1;1;1;1;1;2;1;1;1;1;1;1;1;5;1
REM_BLOCK;REM7743;15/09/2012;22,57;1;0,39;0,68;8,59;12,44;17,33;3,73;8,44;-20,42;39,18;0,511;1,018;1,65;3,607;2,893;1,57;-0,273;2,39;85;86;83;85;64;_;66;26;74;79;61;61;61;80;72;52;10;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1
FEDERATIVO_DO_IZ;IZSNA 1566;24/10/2006;22,54;1;0,98;0,06;12,04;16,52;23,3;-2;3,98;-24,05;39,16;0,152;0,157;5,354;3,452;1,273;1,043;0,294;3,26;82;84;80;83;61;_;64;24;61;78;66;66;66;78;70;65;5;1;1;1;10;2;1;1;4;5;1;1;2;2;4;1
BAREM_JL_DA_BAMA;AIB1411;25/07/2009;22,49;1;2,64;0,36;8,32;11,8;15,28;2,53;7,61;-24,52;39,02;0,969;0,899;2,436;6,633;5,245;3,436;0,979;1,42;85;86;77;85;66;_;61;33;66;79;43;73;73;81;74;75;9;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1
LOGAN_KA;KAPM5886;18/10/2015;22,46;1;0;1,23;16,65;20,23;25;1,6;9,97;10,66;31,43;0,804;1,151;2,465;4,472;4,09;3,139;-0,896;0,9;73;73;70;72;39;_;30;25;66;65;48;48;48;62;52;26;1;1;1;1;2;1;2;4;1;1;1;1;1;1;9;2
LIDER_DP;FSHB123;09/09/2016;22,45;1;0,39;0,92;13,42;18,45;23,32;2,65;9,33;-11,8;34,13;0,676;0,761;3,199;4,467;3,12;5,908;1,238;-1,22;75;72;67;69;20;_;18;16;63;64;15;15;15;62;51;12;10;1;1;1;1;1;2;1;1;1;1;1;1;1;1;10
A8909_DP;FSHA8909;26/08/2013;22,3;1;1,56;0,46;11,09;14,29;17,15;1,25;7,51;-16,59;37,58;1,322;1,823;1,561;3,815;4,523;0,026;-2,086;-0,45;81;80;77;79;32;_;33;18;73;73;17;17;17;62;50;17;10;1;1;1;3;1;1;1;1;1;1;1;1;6;10;8
REM_QUISCO;REM3882;04/10/2005;22,29;1;3,52;-0,81;7,27;13,37;18,36;1,45;4,55;-18,28;40,61;1,223;2,083;2,934;6,454;4,717;1,55;3,034;0,22;73;71;70;73;60;_;49;47;65;66;42;42;42;67;59;44;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4
REM_EL_GUAPO;REMC9375;07/09/2015;22,21;1;1,76;-0,38;7,37;14,37;20,58;3,13;8,7;-26,45;34,73;1,05;1,554;2,382;5,664;4,885;4,403;2,79;1,04;93;94;92;93;61;_;44;26;87;89;85;85;85;90;86;82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
BUG_DE_CV;CVCV17856;15/09/2015;22,21;1;0;0,77;8,68;12,49;19,72;3,69;8,8;-31,39;33,63;0,904;1,521;2,282;3,718;4,329;0,565;1,532;0,25;74;74;61;63;35;_;31;28;46;50;38;38;38;51;41;29;10;1;1;1;1;1;1;2;1;1;1;1;1;4;1;4
VINGADOR_MAT.;RDM7794;05/09/2014;22,19;1;0,2;0,43;9,21;14,96;20,01;2,96;7,33;-17,75;36,54;1,083;1,68;1,845;4,131;3,052;1,298;0,204;-0,6;89;89;87;88;62;_;55;30;80;82;80;80;80;83;76;54;9;1;1;1;1;1;1;1;1;1;1;1;1;2;4;8
PROVADOR;IZSN3832;04/10/1995;22,13;1;0,78;0,45;9,22;13,7;20,33;-0,51;3,72;22,02;41,13;0,411;0,799;3,165;4,119;3,032;0,108;0,898;2,27;94;95;93;94;93;_;90;89;90;92;90;90;90;90;86;79;9;1;1;1;7;2;1;1;2;1;1;1;1;6;2;1
CONHAQUE_DA_GREN.;GRENA6294;11/09/2017;22,07;1;1,66;-0,06;8,46;9,98;13,77;1,32;5,84;-22,18;41,47;0,994;1,517;1,395;4,059;3,261;0,693;4,186;0,42;80;76;46;46;24;_;22;19;21;25;20;20;20;20;18;18;4;1;1;1;2;1;1;1;1;1;2;1;1;3;1;3
REM_ATOLO;REM7259;18/11/2011;22,01;1;3,12;0,04;3,89;10,75;15,51;-1,79;-1,49;-29,49;43,87;1,953;2,627;0,82;5,608;3,391;2,617;1,996;-1,22;89;90;87;89;58;_;35;27;82;85;52;52;52;86;81;72;5;2;1;1;10;8;1;1;1;1;3;1;1;1;1;10
INGLES_DA_DI_GENIO;JCDG3559;10/09/2011;22;1;0;0,7;12,41;19;26,05;1,22;6,99;-0,02;35,18;1,636;1,756;5,386;4,279;3,435;4,027;0,399;-1,48;80;79;78;79;50;_;51;25;74;73;74;74;74;46;32;22;10;1;1;1;3;1;6;1;1;1;1;1;1;1;3;10
REM_DIABLU;REMC8206;09/09/2014;21,95;1;0,39;0,17;6,61;12,61;20,43;1,94;6,58;-22,18;37,57;1,253;1,765;2,071;5,582;3,319;4,202;0,388;2,53;91;91;90;91;65;_;59;28;85;87;82;82;82;88;83;73;7;1;1;1;1;1;1;1;1;1;1;1;1;1;3;10
JHVM_11122_CAMPARIO;JHVM11122;28/08/2013;21,88;1;0,39;0,5;9,17;13,86;17,44;4,69;10,7;-29,78;33,85;0,253;0,454;2,755;2,083;1,204;1,774;2,099;1,08;78;76;74;75;48;_;43;18;67;67;17;17;17;49;35;32;10;1;1;1;1;1;1;2;3;3;1;2;3;1;1;1
REM_AGORTAN;REMC5809;03/11/2011;21,85;1;0,78;0,08;13,27;18,44;20,69;-0,51;6,08;-13,34;35,6;1,284;1,334;1,428;4,082;3,818;0,569;0,908;1,09;72;71;70;71;51;_;35;27;60;65;41;41;41;63;66;48;6;1;1;1;7;1;2;1;1;1;1;1;1;4;2;1
TOKINHO_DA_MN;LBMND5573;18/08/2010;21,85;1;2,05;0,47;6,15;11,12;14,84;2,77;6,36;-21,56;42,48;0,304;0,729;1,872;3,708;3,408;3,251;2,216;0,3;73;73;68;68;46;_;38;24;62;63;66;66;66;27;16;13;10;1;1;1;1;1;1;1;3;1;1;1;1;1;1;4
GURKA_DA_M.CHUVA;NAD8865;04/09/2007;21,77;1;0,59;0,3;6,6;11,37;16,88;0,45;4,71;-22,87;43,05;0,309;1,103;2,98;3,058;3,394;2,944;-0,645;2,19;87;88;86;87;78;_;78;66;73;82;84;84;84;63;50;41;8;1;1;1;4;1;1;1;3;1;1;1;1;1;8;1
RAIO_DA_JHR;JHR2519;28/08/2011;21,75;1;0;0,35;6;10,64;14,13;0,44;4,32;-34,47;41,45;0,449;1,47;1,658;2,878;3,231;0,356;-0,384;-1,1;73;74;72;74;61;_;55;40;58;61;39;39;39;48;36;30;9;1;1;1;5;1;1;1;2;1;1;1;1;5;7;10
BYO_FIV_COL;COL24747;28/09/2016;21,74;1;0,39;0,27;5;9,8;11,56;4,66;9,45;24,19;39,72;0,927;1,137;2,412;5,409;3,766;2,089;2,37;0,14;75;72;62;67;22;_;21;18;51;52;18;18;18;37;22;17;8;2;1;1;1;1;1;1;1;1;1;1;1;1;1;5
ATOL_DA_ELGE;ELGE3910;27/08/2015;21,64;1;1,86;-0,69;8,85;12,93;17,04;3,87;8,75;-13,02;39,12;0,51;0,757;2,207;7,114;5,585;1,685;7,326;4,11;82;81;64;78;27;_;22;13;47;69;62;62;62;78;72;72;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1
NAVIRAI_MAGNUM;CSCN12622;06/08/2012;21,52;1;0;0,21;6,41;9,65;12,58;2,12;6,27;-25,34;41,68;0,645;1,072;0,831;4,904;4,96;2,846;3,52;1,63;90;90;88;89;70;_;65;20;79;82;75;75;75;81;73;62;7;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1
HOBBY_FIV_DA_BELA;AZAN1224;27/08/2010;21,52;1;0;-0,14;4,09;10,12;20,01;3,05;6,58;-14,83;40,82;1,11;1,841;1,744;3,967;4,615;3,464;1,172;-0,37;68;71;67;71;48;_;39;33;52;59;52;52;52;50;38;15;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;7
REM_EMPOLGADHO;REMC9121;17/08/2015;21,51;1;0;0,3;5,59;7,87;12,43;2,84;6,53;18,94;41,13;1,679;2,305;0,605;6,198;3,377;4,492;1,434;1,13;73;76;66;73;40;_;30;27;56;65;47;47;47;68;59;53;8;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1
INTERADO_DA_DI_GENIO;JCDN1977;28/08/2011;21,42;1;0,2;1,54;11,07;16,81;23,83;0,71;6,04;-13,14;38,32;-0,05;0,069;3,909;1,02;2,166;1,207;0,091;-0,13;73;74;72;75;50;_;43;31;65;69;57;57;57;46;32;25;10;1;1;1;4;1;2;1;7;5;1;3;1;2;55;6
D4685_DA_MN;LBMND4685;26/09/2009;21,41;1;4,1;0,12;3,23;8,4;12,89;5,02;8,19;-23,55;40,71;0,909;1,179;1,47;5,867;5,016;1,433;5,082;0,73;97;97;96;97;92;_;92;82;93;94;94;94;94;94;91;83;6;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2
IMPACTO_FIV_RG;RGM4376;08/10/2016;21,23;1;0;-0,06;7,3;10,64;15,34;0,96;5,07;-23,19;40,78;0,784;1,003;1,04;5,682;4,579;0,712;5,24;0,27;60;74;72;74;24;_;21;17;31;30;24;24;24;74;66;60;4;1;1;1;3;1;1;1;1;1;2;1;1;3;1;4
REM_CABALLERO;REM8747;13/09/2013;21,19;1;1,37;0,23;10,39;17,17;25,09;-0,51;5,68;-15;34,34;1,394;2,122;2,99;4,753;2,453;4,672;1,823;2,29;91;91;89;91;72;_;67;22;84;87;74;74;74;89;85;79;7;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1
AVESSO_TE_DA_BELA;AZAN5;04/09/2003;21,17;1;0;0,17;5,56;10,22;14,22;3,76;7,57;-25,84;36,17;1,747;2,326;1,98;3,127;2,387;1,338;-0,155;-1,29;94;94;93;94;89;_;88;83;90;92;92;92;92;88;83;57;7;1;1;1;1;1;1;1;1;1;1;1;1;2;6;10
GHETO_FIV_DA_EUROPA;NCA3858;01/11/2012;21,16;1;0;-0,05;6,98;13,18;18,1;1,78;6,95;-20,47;37,81;0,988;1,137;-0,564;6,037;4,778;4,122;2,161;0,48;86;86;82;84;58;_;51;17;77;79;49;49;49;77;69;43;4;1;1;1;2;1;1;1;1;1;8;1;1;1;1;3
CONNAN_COL;COLA3203;20/11/2003;21,13;1;0;-0,07;4,95;11,46;16,69;2,92;6,2;-23,38;39,2;0,861;1,222;0,834;1,032;-0,168;1,361;2,666;0,14;84;85;83;84;72;_;66;60;75;80;78;78;78;68;56;29;4;2;1;1;1;1;1;1;1;1;3;3;6;2;1;5
NEHRU_MAT;RDM4305 ;04/09/2009;21,13;1;0;0,51;10,49;16,98;23,93;-1,42;4,04;-16,42;37,08;0,838;0,837;0,196;7,054;4,646;5,252;2,888;0,14;88;87;84;86;75;_;70;63;78;80;76;76;76;78;70;61;10;1;1;1;9;2;1;1;1;1;6;1;1;1;1;1
KOCHI_KA;KAPO330;20/10/2014;21,12;1;0;0,33;11,72;16,34;22,6;-1,84;3,98;-26,35;32,11;1,865;2,242;0,687;6,04;5,548;4,526;2,324;2,41;86;85;68;69;49;_;40;28;59;55;38;38;38;47;37;30;9;1;1;1;10;2;1;3;1;1;4;1;1;1;1;1
REM_STATES;REMC2673;09/10/2007;21,08;1;6,25;0,5;12,5;17,27;21,88;-0,49;4,95;-22,17;33,86;0,924;1,668;5,247;3,338;3,27;1,435;1,847;1,7;78;77;73;76;54;_;53;44;65;71;67;67;67;56;44;31;10;1;1;1;7;1;1;2;1;1;1;1;1;1;1;1
5612_ALO_BRASIL;MNS5612;21/09/2012;20,98;1;1,17;-0,03;4,82;7,22;10,34;4,11;7,8;-36,04;37,59;1,04;1,324;1,655;6,501;5,408;1,699;0,329;-4,67;90;90;88;89;74;-;65;27;84;84;76;76;76;85;79;50;4;2;2;1;1;1;1;1;1;1;1;1;1;1;7;10
COWBOY_MAT;RDMA645;23/10/2017;20,96;1;0;0,85;8,87;14,77;19,99;0,95;5,56;-22,43;35,53;1,098;1,545;0,089;0,586;0,484;2,551;1,13;0,64;86;86;60;61;36;_;28;24;45;47;39;34;39;43;35;31;10;1;1;1;3;1;1;1;1;1;6;4;5;1;1;2
GANGES_COL;COLA6879;23/09/2007;20,93;1;0;0,14;6,01;11,31;16,2;0,1;2,87;-22,76;41,22;1,127;1,489;1,288;7,245;6,717;2,048;0,799;-4,09;96;96;96;96;95;_;91;84;93;94;93;93;93;91;88;82;6;1;1;1;5;3;1;1;1;1;2;1;1;1;2;10
MASTER_DA_GREN;GRENA2618;25/08/2016;20,9;1;0,68;-0,29;4,42;8,4;11,02;4,83;9,27;-23,7;40,06;0,682;0,523;-2,051;3,237;1,526;0,989;1,832;1,76;82;81;67;75;36;_;29;27;41;68;77;77;77;42;31;30;2;2;1;1;1;1;1;1;1;2;10;1;2;2;1;1
A_471_NITRO_DA_GUAI;GUAIA471;22/08/2010;20,76;1;0;-0,07;8,68;11,79;19,75;3,39;9,34;-19,99;35,61;0,402;0,981;0,92;3,179;3,663;3,487;1,136;0,47;85;84;66;82;55;_;53;43;51;80;39;39;39;50;37;34;4;1;1;1;1;1;1;1;2;1;3;1;1;1;1;3
ENSAIO_TE_DA_BELA;AZAN757;06/08/2007;20,76;1;0,2;0,14;11,95;16,09;18,82;2,04;8,9;-15,85;33,91;0,749;1,421;3,212;2,704;2,625;1,405;1,495;-0,22;79;79;76;78;61;_;51;51;44;75;83;83;83;26;15;9;6;1;1;1;1;1;1;2;1;1;1;1;1;1;1;6
TORNADO_MAT;RDM7142;29/09/2013;20,74;1;0,2;1,44;11,12;17,74;22,69;-2,29;2,67;-6,99;38,45;1,384;2;3,772;4,725;3,364;3,741;-0,664;0,89;80;80;78;79;53;_;46;29;72;71;61;61;61;71;61;42;10;1;1;1;10;3;3;1;1;1;1;1;1;1;8;2
BARAC_FIV_DA_S.NICE;GRIA9868;07/12/2009;20,69;1;4,83;-0,51;4,4;9,25;11,53;9,29;12,62;-30,06;33,58;0,607;1,157;1,522;2,658;1,614;-1,107;-0,126;-0,63;86;87;83;86;65;_;66;39;70;77;79;79;79;71;61;59;1;2;1;1;1;1;1;2;1;1;1;1;2;9;6;8
BELGRADO_DA_S_NICE;GRIB2958;31/07/2013;20,68;1;0;0,04;5,92;9,93;12,6;2,58;6,62;-21,45;41,06;0,628;0,648;2,646;6,473;5,608;0,704;3,169;3,04;91;91;87;89;54;_;48;29;78;81;79;79;79;80;72;69;5;1;1;1;1;1;1;1;1;2;1;1;1;3;1;1
BLOQUEIO_JL_DA_BAMA;AIB1346;17/07/2009;20,65;1;0;-0,44;4,14;7,37;14,89;2,39;6,04;-12,78;45,09;0,44;1,263;1,266;5,258;3,996;-2,192;0,445;0,43;64;71;54;68;53;_;48;33;40;63;42;42;42;60;50;50;1;2;2;1;1;1;2;1;2;1;2;1;1;10;3;3
HARIOLO_DA_TRAD;TECO752;31/10/2007;20,65;1;2,05;0,48;8,63;15,03;22,29;3,15;7,86;-17,21;35,88;0,064;-0,313;0,917;5,107;4,785;1,525;-0,6;-1,41;83;84;80;83;67;_;66;38;71;77;73;73;73;69;58;47;10;1;1;1;1;1;1;1;5;8;3;1;1;1;8;10
B9707_DA_MN;MANAB9707;21/10/1996;20,62;1;0,59;-0,03;1,56;8;10,9;6,36;8,56;-17,7;41,37;1,043;1,401;1,657;3,017;1,418;0,947;1,441;-1,18;88;88;88;88;85;_;79;75;81;83;74;74;74;82;76;67;4;5;1;1;1;1;1;1;1;1;1;1;2;2;1;10
DOUTOR_DA_TERRA_BRAVA;EPCF2058;17/11/2016;20,62;1;6,45;1,36;10,17;9,29;14,44;3,97;9,81;-20,93;33,45;1,575;1,961;2,604;4,001;2,519;1,568;1,097;-1,55;85;87;84;86;39;_;29;18;77;78;71;71;71;78;70;44;10;1;1;1;1;1;1;2;1;1;1;1;1;1;1;10
FERTIL_DO_IZ;IZSNA 1561;22/10/2006;20,59;1;2,44;-0,04;7,63;14,61;22,93;-0,81;2,19;-23,32;33,45;0,087;0,724;4,487;3,231;1,042;2,058;-0,664;1;71;74;68;73;58;_;58;48;40;58;11;11;11;60;47;40;4;1;1;1;8;3;1;1;5;1;1;1;3;1;8;1
MADERO_KA;KAPM6539;02/09/2016;20,58;1;0;0,38;10,41;18,37;21,75;2,41;7,44;-13,74;32,97;1;1,29;-0,025;3,683;3,256;1,011;0,338;1,7;73;72;64;87;38;_;30;26;60;59;46;46;46;58;48;28;9;1;1;1;1;1;1;2;1;1;6;1;1;2;4;1
JATA JUMBO;JATA584;29/09/2012;20,57;1;0;0,02;7,78;9,63;12,77;-0,41;2,48;-27,19;40,2;1,348;1,958;-0,128;6,658;3,961;2,74;2,418;0,07;86;88;86;88;67;_;69;27;70;77;81;81;81;46;34;31;5;1;1;1;7;3;1;1;1;1;7;1;1;1;1;5
B5823_FIV_DA_S.NICE;GRIB5823;29/08/2016;20,56;1;2,34;-0,07;4,63;9,53;13,35;3,08;6,39;-22,4;39,07;1,359;1,995;2,155;4,681;3,87;4,528;-0,268;0,49;82;79;66;69;38;_;30;24;41;46;47;47;47;51;41;40;3;2;1;1;1;1;1;1;1;1;1;1;1;1;7;3
REM_CARTHAGO;REM9274;20/12/2013;20,56;1;1,66;-0,13;7,87;13,29;15,6;4,68;10,23;-15,87;34,29;1,306;1,997;0,419;4,89;3,158;0,473;4,188;2,91;85;84;74;81;41;_;32;16;62;75;37;37;37;77;68;66;3;1;1;1;1;1;1;1;1;1;5;1;1;4;1;1
REM_FANTASTICO;REMA883;28/08/2016;20,55;1;1,17;0,74;9,07;12,09;16,32;4,66;8,17;-13,15;36,09;1,037;1,706;3,336;3,495;5,436;1,751;2,513;1,44;81;82;75;80;37;_;28;22;65;74;55;55;55;78;71;67;10;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1
RUBAIAH_MAT.;RDM5102;04/08/2011;20,51;1;1,95;0,35;7,67;11,97;17,32;1,16;5,11;-30,34;36,34;0,743;1,193;1,313;4,396;4,014;2,068;1,22;1,58;83;84;82;83;68;_;64;49;72;74;70;70;70;60;48;35;9;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1
